node,edge
E2F3,NFIC
E2F3,NFIX
E2F3,NFKB2
E2F3,NKX2-2
E2F3,NR2F1
E2F3,NR2F2
E2F3,NR2F6
E2F3,NR4A2
E2F3,OLIG1
E2F3,OLIG2
E2F3,PAX3
E2F3,PBX1
E2F3,PKNOX2
E2F3,POU3F2
E2F3,POU3F3
E2F3,PROX1
E2F3,RARA
E2F3,RELA
E2F3,RFX2
E2F3,RUNX1
E2F3,SALL1
E2F3,SALL2
E2F3,SATB1
E2F3,SHOX
E2F3,SOX1
E2F3,SOX10
E2F3,SOX11
E2F3,SOX12
E2F3,SOX2
E2F3,SOX21
E2F3,SOX4
E2F3,SOX9
E2F3,SP1
E2F3,SREBF1
E2F3,SRF
E2F3,TBX21
E2F3,TCF4
E2F3,TCF7L2
E2F3,TEF
E2F3,TFAP4
E2F3,VSX1
E2F3,YY1
E2F3,ZBED1
E2F3,ZBTB20
E2F3,ZBTB38
E2F3,ZBTB7A
E2F3,ZEB1
E2F3,ZFPM1
E2F3,ZIC1
E2F3,ZIC4
E2F3,ZNF132
E2F3,ZNF134
E2F3,ZNF195
E2F3,ZNF211
E2F3,ZNF213
E2F3,ZNF236
E2F3,ZNF251
E2F3,ZNF311
E2F3,ZNF320
E2F3,ZNF334
E2F3,ZNF366
E2F3,ZNF397
E2F3,ZNF43
E2F3,ZNF497
E2F3,ZNF516
E2F3,ZNF521
E2F3,ZNF524
E2F3,ZNF526
E2F3,ZNF541
E2F3,ZNF551
E2F3,ZNF557
E2F3,ZNF558
E2F3,ZNF559
E2F3,ZNF573
E2F3,ZNF574
E2F3,ZNF579
E2F3,ZNF580
E2F3,ZNF581
E2F3,ZNF584
E2F3,ZNF629
E2F3,ZNF648
E2F3,ZNF672
E2F3,ZNF678
E2F3,ZNF692
E2F3,ZNF699
E2F3,ZNF709
E2F3,ZNF713
E2F3,ZNF771
E2F3,ZNF91
E2F3,ZNF92
E2F3,ZSCAN4
E2F6,BBX
E2F6,BCL6
E2F6,CEBPB
E2F6,CREB3
E2F6,CREB5
E2F6,DBP
E2F6,E2F2
E2F6,E2F3
E2F6,EGR1
E2F6,EGR3
E2F6,EGR4
E2F6,ELF2
E2F6,ELF4
E2F6,ERF
E2F6,ESRRA
E2F6,ETV6
E2F6,FIZ1
E2F6,FOS
E2F6,FOSL1
E2F6,FOXH1
E2F6,FOXK1
E2F6,FOXN2
E2F6,FOXN4
E2F6,FOXR1
E2F6,GLIS2
E2F6,GLIS3
E2F6,GSC2
E2F6,HEY1
E2F6,HIC2
E2F6,ID1
E2F6,IRX5
E2F6,JUNB
E2F6,JUND
E2F6,KLF12
E2F6,KLF13
E2F6,KLF16
E2F6,KLF4
E2F6,KLF5
E2F6,MAFF
E2F6,MEF2D
E2F6,MEIS1
E2F6,MLX
E2F6,MNT
E2F6,MYC
E2F6,NEUROD2
E2F6,NFIA
E2F6,NFIB
E2F6,NFIC
E2F6,NFIX
E2F6,NFKB2
E2F6,NKX2-2
E2F6,NR2F1
E2F6,NR2F2
E2F6,NR2F6
E2F6,NR4A2
E2F6,OLIG1
E2F6,OLIG2
E2F6,PAX3
E2F6,PBX1
E2F6,PKNOX2
E2F6,POU2F2
E2F6,POU3F2
E2F6,POU3F3
E2F6,PROX1
E2F6,RARA
E2F6,RFX2
E2F6,RUNX1
E2F6,SALL1
E2F6,SALL2
E2F6,SATB1
E2F6,SOX1
E2F6,SOX10
E2F6,SOX11
E2F6,SOX12
E2F6,SOX2
E2F6,SOX4
E2F6,SOX8
E2F6,SOX9
E2F6,SP1
E2F6,SREBF1
E2F6,SRF
E2F6,TBX21
E2F6,TCF4
E2F6,TCF7L2
E2F6,TEF
E2F6,TFAP4
E2F6,YY1
E2F6,ZBTB20
E2F6,ZBTB7A
E2F6,ZBTB7B
E2F6,ZIC1
E2F6,ZIC4
E2F6,ZNF132
E2F6,ZNF134
E2F6,ZNF195
E2F6,ZNF211
E2F6,ZNF236
E2F6,ZNF251
E2F6,ZNF311
E2F6,ZNF320
E2F6,ZNF334
E2F6,ZNF343
E2F6,ZNF366
E2F6,ZNF397
E2F6,ZNF468
E2F6,ZNF497
E2F6,ZNF516
E2F6,ZNF521
E2F6,ZNF524
E2F6,ZNF526
E2F6,ZNF551
E2F6,ZNF557
E2F6,ZNF558
E2F6,ZNF565
E2F6,ZNF574
E2F6,ZNF580
E2F6,ZNF581
E2F6,ZNF584
E2F6,ZNF629
E2F6,ZNF648
E2F6,ZNF662
E2F6,ZNF672
E2F6,ZNF678
E2F6,ZNF692
E2F6,ZNF713
E2F6,ZNF771
E2F6,ZSCAN4
EGR1,ASCL2
EGR1,ATF3
EGR1,ATF6
EGR1,BACH2
EGR1,BARHL2
EGR1,BATF3
EGR1,BBX
EGR1,BCL6
EGR1,BHLHE40
EGR1,BHLHE41
EGR1,CAMTA1
EGR1,CREB3
EGR1,CREB3L2
EGR1,CREB5
EGR1,E2F2
EGR1,E2F3
EGR1,E2F6
EGR1,EGR1
EGR1,EGR3
EGR1,EGR4
EGR1,ELF2
EGR1,ELF4
EGR1,ERF
EGR1,ESRRA
EGR1,ETS1
EGR1,ETV5
EGR1,ETV6
EGR1,ETV7
EGR1,FIZ1
EGR1,FOS
EGR1,FOSL1
EGR1,FOSL2
EGR1,FOXD4L2
EGR1,FOXD4L5
EGR1,FOXH1
EGR1,FOXJ1
EGR1,FOXK1
EGR1,FOXN2
EGR1,FOXN4
EGR1,FOXO3
EGR1,FOXR1
EGR1,GATA1
EGR1,GLI1
EGR1,GLIS2
EGR1,GLIS3
EGR1,GSC2
EGR1,HES7
EGR1,HEY1
EGR1,HMBOX1
EGR1,HNF4G
EGR1,HSF1
EGR1,ID1
EGR1,IRF2
EGR1,IRX2
EGR1,IRX5
EGR1,JUNB
EGR1,JUND
EGR1,KLF12
EGR1,KLF13
EGR1,KLF15
EGR1,KLF16
EGR1,KLF4
EGR1,MAFF
EGR1,MEF2D
EGR1,MEIS1
EGR1,MLX
EGR1,MNT
EGR1,MYC
EGR1,NEUROD2
EGR1,NFIA
EGR1,NFIB
EGR1,NFIC
EGR1,NFIL3
EGR1,NFIX
EGR1,NFKB2
EGR1,NHLH1
EGR1,NKX2-2
EGR1,NR1D1
EGR1,NR2F1
EGR1,NR2F2
EGR1,NR2F6
EGR1,NR4A2
EGR1,OLIG1
EGR1,OLIG2
EGR1,PAX3
EGR1,PBX1
EGR1,PBX3
EGR1,PKNOX2
EGR1,POU3F2
EGR1,POU3F3
EGR1,PROX1
EGR1,RARA
EGR1,RFX1
EGR1,RFX2
EGR1,RUNX1
EGR1,RUNX3
EGR1,RXRB
EGR1,SALL1
EGR1,SALL2
EGR1,SATB1
EGR1,SCRT2
EGR1,SOX1
EGR1,SOX10
EGR1,SOX11
EGR1,SOX12
EGR1,SOX13
EGR1,SOX2
EGR1,SOX21
EGR1,SOX4
EGR1,SOX6
EGR1,SOX8
EGR1,SOX9
EGR1,SP1
EGR1,SREBF1
EGR1,SRF
EGR1,TBX21
EGR1,TCF4
EGR1,TCF7L2
EGR1,TEAD3
EGR1,TEF
EGR1,TFAP4
EGR1,TFE3
EGR1,THRA
EGR1,VAX1
EGR1,VENTX
EGR1,VSX1
EGR1,YY1
EGR1,ZBTB20
EGR1,ZBTB38
EGR1,ZBTB7A
EGR1,ZBTB7B
EGR1,ZEB1
EGR1,ZFP41
EGR1,ZFPM1
EGR1,ZIC1
EGR1,ZIC4
EGR1,ZNF114
EGR1,ZNF132
EGR1,ZNF136
EGR1,ZNF157
EGR1,ZNF195
EGR1,ZNF2
EGR1,ZNF213
EGR1,ZNF236
EGR1,ZNF251
EGR1,ZNF254
EGR1,ZNF26
EGR1,ZNF266
EGR1,ZNF273
EGR1,ZNF311
EGR1,ZNF324
EGR1,ZNF329
EGR1,ZNF334
EGR1,ZNF343
EGR1,ZNF366
EGR1,ZNF383
EGR1,ZNF41
EGR1,ZNF43
EGR1,ZNF439
EGR1,ZNF440
EGR1,ZNF497
EGR1,ZNF514
EGR1,ZNF516
EGR1,ZNF521
EGR1,ZNF524
EGR1,ZNF526
EGR1,ZNF541
EGR1,ZNF552
EGR1,ZNF558
EGR1,ZNF559
EGR1,ZNF568
EGR1,ZNF574
EGR1,ZNF579
EGR1,ZNF580
EGR1,ZNF581
EGR1,ZNF584
EGR1,ZNF585A
EGR1,ZNF587
EGR1,ZNF605
EGR1,ZNF625
EGR1,ZNF648
EGR1,ZNF672
EGR1,ZNF678
EGR1,ZNF689
EGR1,ZNF69
EGR1,ZNF692
EGR1,ZNF696
EGR1,ZNF699
EGR1,ZNF709
EGR1,ZNF713
EGR1,ZNF771
EGR1,ZNF8
EGR1,ZSCAN18
EGR3,CAMTA1
EGR3,E2F6
EGR3,EGR1
EGR3,EGR3
EGR3,EGR4
EGR3,ELF2
EGR3,FOXD4L5
EGR3,GLIS2
EGR3,HES7
EGR3,IRX2
EGR3,IRX5
EGR3,JUNB
EGR3,JUND
EGR3,KLF12
EGR3,KLF13
EGR3,KLF16
EGR3,MEIS1
EGR3,MLX
EGR3,NFIB
EGR3,NFIC
EGR3,NFIX
EGR3,NKX2-2
EGR3,NR2F2
EGR3,OLIG1
EGR3,OLIG2
EGR3,PAX3
EGR3,POU3F2
EGR3,POU3F3
EGR3,RARA
EGR3,RUNX1
EGR3,SALL2
EGR3,SOX1
EGR3,SOX10
EGR3,SOX2
EGR3,SOX4
EGR3,SOX9
EGR3,TCF4
EGR3,TFAP4
EGR3,ZFP41
EGR3,ZFPM1
EGR3,ZIC1
EGR3,ZIC4
EGR3,ZNF136
EGR3,ZNF236
EGR3,ZNF251
EGR3,ZNF324
EGR3,ZNF383
EGR3,ZNF516
EGR3,ZNF526
EGR3,ZNF541
EGR3,ZNF605
EGR3,ZNF625
EGR3,ZNF689
EGR3,ZNF696
EGR3,ZNF771
EGR4,E2F2
EGR4,EGR1
EGR4,FOS
EGR4,HEY1
EGR4,IRX5
EGR4,JUNB
EGR4,JUND
EGR4,KLF13
EGR4,MEIS1
EGR4,NFIX
EGR4,NKX2-2
EGR4,NR2F2
EGR4,OLIG1
EGR4,OLIG2
EGR4,POU3F2
EGR4,POU3F3
EGR4,RARA
EGR4,RUNX1
EGR4,SALL1
EGR4,SOX1
EGR4,SOX10
EGR4,SOX2
EGR4,SOX21
EGR4,SOX4
EGR4,TCF4
EGR4,TFAP4
EGR4,ZIC1
EGR4,ZIC4
EGR4,ZNF136
EGR4,ZNF324
EGR4,ZNF383
EGR4,ZNF516
EGR4,ZNF585A
EGR4,ZNF625
EGR4,ZNF771
EHF,ATF3
EHF,BACH2
EHF,BATF3
EHF,BCL6
EHF,BHLHE40
EHF,BHLHE41
EHF,CAMTA1
EHF,CEBPB
EHF,CREB3
EHF,CREB3L2
EHF,CREB5
EHF,DEAF1
EHF,E2F2
EHF,E2F3
EHF,EGR3
EHF,EHF
EHF,ERF
EHF,ESRRA
EHF,ESRRG
EHF,ETS1
EHF,ETV5
EHF,ETV6
EHF,FIZ1
EHF,FOS
EHF,FOSL1
EHF,FOXB1
EHF,FOXH1
EHF,FOXJ2
EHF,FOXK1
EHF,GATA1
EHF,GLI1
EHF,GLIS3
EHF,GSC2
EHF,GZF1
EHF,HES7
EHF,HEY1
EHF,HEY2
EHF,ID1
EHF,IRF2
EHF,IRX2
EHF,ISL2
EHF,JUNB
EHF,JUND
EHF,KLF13
EHF,KLF16
EHF,KLF4
EHF,KLF5
EHF,MAFF
EHF,MEIS1
EHF,MLX
EHF,MNT
EHF,MYC
EHF,NFATC1
EHF,NFIA
EHF,NFIB
EHF,NFIC
EHF,NFIX
EHF,NKX2-2
EHF,NR1D1
EHF,NR2F1
EHF,NR2F2
EHF,NR4A2
EHF,OLIG1
EHF,OLIG2
EHF,OSR1
EHF,PAX3
EHF,PBX1
EHF,POU2F2
EHF,POU3F2
EHF,POU3F3
EHF,RARA
EHF,RELA
EHF,RFX2
EHF,RUNX1
EHF,RUNX3
EHF,RXRB
EHF,SALL1
EHF,SATB1
EHF,SOX1
EHF,SOX10
EHF,SOX2
EHF,SOX4
EHF,SOX6
EHF,SOX8
EHF,SOX9
EHF,SP1
EHF,SPIB
EHF,SREBF1
EHF,SRF
EHF,TBX21
EHF,TCF4
EHF,TCF7L2
EHF,TEF
EHF,TFAP2A
EHF,TFE3
EHF,TGIF1
EHF,VSX1
EHF,YY1
EHF,ZBTB38
EHF,ZBTB7B
EHF,ZFP41
EHF,ZFPM1
EHF,ZIC1
EHF,ZIC4
EHF,ZIK1
EHF,ZNF134
EHF,ZNF136
EHF,ZNF184
EHF,ZNF2
EHF,ZNF211
EHF,ZNF213
EHF,ZNF22
EHF,ZNF226
EHF,ZNF227
EHF,ZNF251
EHF,ZNF26
EHF,ZNF266
EHF,ZNF276
EHF,ZNF287
EHF,ZNF320
EHF,ZNF334
EHF,ZNF366
EHF,ZNF383
EHF,ZNF397
EHF,ZNF468
EHF,ZNF497
EHF,ZNF514
EHF,ZNF516
EHF,ZNF524
EHF,ZNF526
EHF,ZNF530
EHF,ZNF541
EHF,ZNF549
EHF,ZNF551
EHF,ZNF552
EHF,ZNF558
EHF,ZNF565
EHF,ZNF574
EHF,ZNF579
EHF,ZNF580
EHF,ZNF581
EHF,ZNF585A
EHF,ZNF587
EHF,ZNF605
EHF,ZNF625
EHF,ZNF629
EHF,ZNF662
EHF,ZNF665
EHF,ZNF669
EHF,ZNF670
EHF,ZNF678
EHF,ZNF682
EHF,ZNF689
EHF,ZNF696
EHF,ZNF785
EHF,ZNF8
EHF,ZNF90
EHF,ZNF91
EHF,ZSCAN16
EHF,ZSCAN4
ELF2,FIZ1
ELF2,FOSL1
ELF2,GZF1
ELF2,HKR1
ELF2,NKX2-2
ELF2,PAX3
ELF2,RUNX1
ELF2,SALL1
ELF2,TGIF1
ELF2,ZBTB38
ELF2,ZFP41
ELF2,ZNF213
ELF2,ZNF383
ELF2,ZNF445
ELF2,ZNF524
ELF2,ZNF558
ELF2,ZNF579
ELF2,ZNF580
ELF2,ZNF581
ELF2,ZNF669
ELF2,ZNF670
ELF2,ZNF696
ELF2,ZNF91
ELF4,CREB3L2
ELF4,CREB5
ELF4,ESRRA
ELF4,ESRRG
ELF4,ETV6
ELF4,FIZ1
ELF4,FOSL1
ELF4,GLI1
ELF4,GZF1
ELF4,HEY2
ELF4,HKR1
ELF4,JUNB
ELF4,KLF16
ELF4,KLF4
ELF4,MEIS1
ELF4,MYC
ELF4,NFIA
ELF4,NFIC
ELF4,NKX2-2
ELF4,NR4A2
ELF4,OLIG1
ELF4,PAX3
ELF4,PAX6
ELF4,POU3F2
ELF4,POU3F3
ELF4,RARA
ELF4,RUNX1
ELF4,SALL1
ELF4,SOX6
ELF4,SOX9
ELF4,SP1
ELF4,SRF
ELF4,TCF4
ELF4,TFAP2A
ELF4,TGIF1
ELF4,YY1
ELF4,ZBTB38
ELF4,ZFP41
ELF4,ZFPM1
ELF4,ZIC1
ELF4,ZIC4
ELF4,ZIK1
ELF4,ZNF213
ELF4,ZNF22
ELF4,ZNF226
ELF4,ZNF227
ELF4,ZNF251
ELF4,ZNF26
ELF4,ZNF266
ELF4,ZNF276
ELF4,ZNF320
ELF4,ZNF366
ELF4,ZNF383
ELF4,ZNF397
ELF4,ZNF445
ELF4,ZNF516
ELF4,ZNF524
ELF4,ZNF530
ELF4,ZNF549
ELF4,ZNF552
ELF4,ZNF558
ELF4,ZNF579
ELF4,ZNF580
ELF4,ZNF581
ELF4,ZNF587
ELF4,ZNF605
ELF4,ZNF629
ELF4,ZNF662
ELF4,ZNF665
ELF4,ZNF669
ELF4,ZNF670
ELF4,ZNF696
ELF4,ZNF8
ELF4,ZNF91
EOMES,BBX
EOMES,BCL6
EOMES,BHLHE41
EOMES,CREB5
EOMES,E2F2
EOMES,EGR3
EOMES,ETS1
EOMES,ETV5
EOMES,FIZ1
EOMES,FOS
EOMES,FOXB1
EOMES,FOXJ2
EOMES,FOXK1
EOMES,GLIS3
EOMES,GZF1
EOMES,HES7
EOMES,HEY1
EOMES,ID1
EOMES,ISL2
EOMES,KLF13
EOMES,KLF5
EOMES,KLF7
EOMES,MEF2D
EOMES,MEIS1
EOMES,MLX
EOMES,MYC
EOMES,NFIA
EOMES,NFIB
EOMES,NFIC
EOMES,NFIX
EOMES,NFKB2
EOMES,NKX2-2
EOMES,NR2F2
EOMES,OLIG1
EOMES,PAX3
EOMES,PBX1
EOMES,PKNOX2
EOMES,POU3F2
EOMES,POU3F3
EOMES,PROX1
EOMES,RARA
EOMES,RFX2
EOMES,RUNX1
EOMES,SALL1
EOMES,SOX1
EOMES,SOX10
EOMES,SOX11
EOMES,SOX12
EOMES,SOX2
EOMES,SOX6
EOMES,SOX8
EOMES,SOX9
EOMES,SRF
EOMES,TBX21
EOMES,TCF4
EOMES,TCF7L2
EOMES,VSX1
EOMES,ZBTB38
EOMES,ZIC1
EOMES,ZIC4
EOMES,ZNF195
EOMES,ZNF213
EOMES,ZNF251
EOMES,ZNF320
EOMES,ZNF324
EOMES,ZNF334
EOMES,ZNF343
EOMES,ZNF366
EOMES,ZNF468
EOMES,ZNF497
EOMES,ZNF516
EOMES,ZNF524
EOMES,ZNF558
EOMES,ZNF579
EOMES,ZNF580
EOMES,ZNF581
EOMES,ZNF629
EOMES,ZNF648
EOMES,ZNF672
EOMES,ZNF689
EOMES,ZNF692
EOMES,ZNF771
EOMES,ZNF785
ERF,BCL6
ERF,ESRRA
ERF,ETV6
ERF,FIZ1
ERF,FOSL1
ERF,HEY1
ERF,JUN
ERF,JUNB
ERF,KLF16
ERF,KLF4
ERF,NFATC1
ERF,NFIX
ERF,NKX2-2
ERF,OLIG1
ERF,OLIG2
ERF,PAX3
ERF,POU3F2
ERF,POU3F3
ERF,RARA
ERF,RUNX1
ERF,SREBF1
ERF,TCF4
ERF,YY1
ERF,ZBTB38
ERF,ZBTB7A
ERF,ZFP41
ERF,ZFPM1
ERF,ZIC1
ERF,ZIC4
ERF,ZIK1
ERF,ZNF213
ERF,ZNF226
ERF,ZNF227
ERF,ZNF266
ERF,ZNF324
ERF,ZNF516
ERF,ZNF524
ERF,ZNF530
ERF,ZNF549
ERF,ZNF579
ERF,ZNF580
ERF,ZNF581
ERF,ZNF662
ERF,ZNF696
ERF,ZNF8
ESRRA,AEBP2
ESRRA,ASCL2
ESRRA,ATF3
ESRRA,ATF6
ESRRA,BACH2
ESRRA,BARHL2
ESRRA,BBX
ESRRA,BCL6
ESRRA,BHLHE40
ESRRA,BHLHE41
ESRRA,CAMTA1
ESRRA,CREB3L2
ESRRA,CREB5
ESRRA,E2F2
ESRRA,E2F3
ESRRA,E2F6
ESRRA,EGR1
ESRRA,EGR3
ESRRA,EHF
ESRRA,EOMES
ESRRA,ERF
ESRRA,ESRRA
ESRRA,ETS1
ESRRA,ETV5
ESRRA,ETV6
ESRRA,ETV7
ESRRA,FIZ1
ESRRA,FOS
ESRRA,FOXB1
ESRRA,FOXJ2
ESRRA,FOXK1
ESRRA,FOXL2
ESRRA,FOXN2
ESRRA,FOXO3
ESRRA,FOXR1
ESRRA,GATA1
ESRRA,GLIS2
ESRRA,GLIS3
ESRRA,GSC2
ESRRA,GZF1
ESRRA,HES7
ESRRA,HEY1
ESRRA,HKR1
ESRRA,HSF1
ESRRA,ID1
ESRRA,IRF2
ESRRA,IRX2
ESRRA,IRX5
ESRRA,JUNB
ESRRA,JUND
ESRRA,KLF12
ESRRA,KLF13
ESRRA,KLF16
ESRRA,KLF4
ESRRA,KLF5
ESRRA,MAFK
ESRRA,MEF2D
ESRRA,MEIS1
ESRRA,MGA
ESRRA,MLX
ESRRA,MYBL2
ESRRA,MYC
ESRRA,MYCN
ESRRA,NFATC1
ESRRA,NFIA
ESRRA,NFIB
ESRRA,NFIC
ESRRA,NFIX
ESRRA,NKX2-2
ESRRA,NR2F1
ESRRA,NR2F2
ESRRA,NR2F6
ESRRA,OLIG1
ESRRA,OLIG2
ESRRA,OSR1
ESRRA,PAX3
ESRRA,PBX1
ESRRA,PKNOX2
ESRRA,POU3F2
ESRRA,POU3F3
ESRRA,RARA
ESRRA,RELA
ESRRA,RFX2
ESRRA,RUNX1
ESRRA,RUNX3
ESRRA,SALL1
ESRRA,SALL2
ESRRA,SATB1
ESRRA,SHOX
ESRRA,SOX1
ESRRA,SOX10
ESRRA,SOX11
ESRRA,SOX2
ESRRA,SOX21
ESRRA,SOX4
ESRRA,SOX6
ESRRA,SOX9
ESRRA,SREBF1
ESRRA,SRF
ESRRA,STAT1
ESRRA,TBX21
ESRRA,TCF4
ESRRA,TCF7L2
ESRRA,TEAD3
ESRRA,TEF
ESRRA,TFAP2A
ESRRA,TFAP4
ESRRA,TFE3
ESRRA,THRB
ESRRA,VSX1
ESRRA,YY1
ESRRA,ZBTB38
ESRRA,ZBTB7A
ESRRA,ZEB1
ESRRA,ZFP41
ESRRA,ZFP64
ESRRA,ZFPM1
ESRRA,ZIC1
ESRRA,ZIC4
ESRRA,ZIK1
ESRRA,ZNF136
ESRRA,ZNF184
ESRRA,ZNF213
ESRRA,ZNF22
ESRRA,ZNF251
ESRRA,ZNF276
ESRRA,ZNF324
ESRRA,ZNF334
ESRRA,ZNF35
ESRRA,ZNF366
ESRRA,ZNF383
ESRRA,ZNF501
ESRRA,ZNF502
ESRRA,ZNF516
ESRRA,ZNF521
ESRRA,ZNF524
ESRRA,ZNF526
ESRRA,ZNF530
ESRRA,ZNF541
ESRRA,ZNF549
ESRRA,ZNF559
ESRRA,ZNF57
ESRRA,ZNF574
ESRRA,ZNF580
ESRRA,ZNF581
ESRRA,ZNF585A
ESRRA,ZNF625
ESRRA,ZNF629
ESRRA,ZNF648
ESRRA,ZNF672
ESRRA,ZNF689
ESRRA,ZNF692
ESRRA,ZNF696
ESRRA,ZNF699
ESRRA,ZNF771
ESRRA,ZNF785
ESRRA,ZNF8
ESRRA,ZNF92
ESRRA,ZSCAN16
ESRRG,ATF3
ESRRG,BACH2
ESRRG,BCL6
ESRRG,BHLHE40
ESRRG,CAMTA1
ESRRG,CREB3L2
ESRRG,CREB5
ESRRG,DBP
ESRRG,E2F2
ESRRG,E2F3
ESRRG,E2F6
ESRRG,EGR3
ESRRG,EHF
ESRRG,ESRRA
ESRRG,ETV6
ESRRG,FIZ1
ESRRG,FOS
ESRRG,FOXJ2
ESRRG,FOXK1
ESRRG,GLIS3
ESRRG,HEY1
ESRRG,ID1
ESRRG,KLF13
ESRRG,KLF16
ESRRG,KLF4
ESRRG,KLF5
ESRRG,MEIS1
ESRRG,MGA
ESRRG,MLX
ESRRG,MYC
ESRRG,MYCN
ESRRG,NFATC1
ESRRG,NFIA
ESRRG,NFIC
ESRRG,NFIX
ESRRG,NKX2-2
ESRRG,NR2F1
ESRRG,OLIG1
ESRRG,OLIG2
ESRRG,PAX3
ESRRG,PBX1
ESRRG,PKNOX2
ESRRG,POU3F2
ESRRG,POU3F3
ESRRG,RARA
ESRRG,RFX2
ESRRG,RUNX1
ESRRG,SALL1
ESRRG,SOX1
ESRRG,SOX10
ESRRG,SOX12
ESRRG,SOX21
ESRRG,SOX6
ESRRG,SREBF1
ESRRG,SRF
ESRRG,TBX21
ESRRG,TCF12
ESRRG,TCF4
ESRRG,TCF7L2
ESRRG,TEF
ESRRG,VSX1
ESRRG,YY1
ESRRG,ZBTB20
ESRRG,ZBTB38
ESRRG,ZFP41
ESRRG,ZIC4
ESRRG,ZNF136
ESRRG,ZNF184
ESRRG,ZNF22
ESRRG,ZNF324
ESRRG,ZNF334
ESRRG,ZNF35
ESRRG,ZNF366
ESRRG,ZNF383
ESRRG,ZNF501
ESRRG,ZNF502
ESRRG,ZNF516
ESRRG,ZNF521
ESRRG,ZNF524
ESRRG,ZNF526
ESRRG,ZNF557
ESRRG,ZNF573
ESRRG,ZNF574
ESRRG,ZNF580
ESRRG,ZNF581
ESRRG,ZNF585A
ESRRG,ZNF613
ESRRG,ZNF625
ESRRG,ZNF629
ESRRG,ZNF649
ESRRG,ZNF672
ESRRG,ZNF678
ESRRG,ZNF689
ESRRG,ZNF692
ESRRG,ZNF696
ESRRG,ZNF771
ESRRG,ZNF785
ESRRG,ZNF8
ESRRG,ZNF92
ETS1,ASCL2
ETS1,ATF3
ETS1,ATF6
ETS1,BACH2
ETS1,BBX
ETS1,BCL6
ETS1,BHLHE40
ETS1,BHLHE41
ETS1,CREB3
ETS1,CREB5
ETS1,DEAF1
ETS1,E2F2
ETS1,E2F3
ETS1,E2F6
ETS1,EGR3
ETS1,ELF2
ETS1,ERF
ETS1,ESRRA
ETS1,ESRRG
ETS1,ETS1
ETS1,ETV1
ETS1,ETV5
ETS1,ETV6
ETS1,FIZ1
ETS1,FOS
ETS1,FOSL1
ETS1,FOXB1
ETS1,FOXH1
ETS1,FOXJ2
ETS1,FOXK1
ETS1,FOXL1
ETS1,GATA1
ETS1,GLI1
ETS1,GLIS2
ETS1,GLIS3
ETS1,GSC2
ETS1,GZF1
ETS1,HES7
ETS1,HEY1
ETS1,HEY2
ETS1,ID1
ETS1,IRF2
ETS1,IRX5
ETS1,ISL2
ETS1,JUN
ETS1,JUNB
ETS1,JUND
ETS1,KLF12
ETS1,KLF13
ETS1,KLF16
ETS1,KLF4
ETS1,KLF5
ETS1,MAFF
ETS1,MEF2D
ETS1,MEIS1
ETS1,MEOX2
ETS1,MYBL2
ETS1,MYC
ETS1,NEUROD2
ETS1,NFATC1
ETS1,NFIA
ETS1,NFIB
ETS1,NFIC
ETS1,NFIX
ETS1,NFKB2
ETS1,NKX2-2
ETS1,NR2F1
ETS1,NR2F2
ETS1,NR2F6
ETS1,OLIG1
ETS1,OLIG2
ETS1,OSR1
ETS1,PAX3
ETS1,PAX6
ETS1,PBX1
ETS1,PBX3
ETS1,PKNOX2
ETS1,POU2F2
ETS1,POU3F2
ETS1,POU3F3
ETS1,PRRX1
ETS1,RARA
ETS1,RELA
ETS1,RFX2
ETS1,RFX4
ETS1,RUNX1
ETS1,RUNX3
ETS1,RXRB
ETS1,SALL1
ETS1,SALL2
ETS1,SATB1
ETS1,SOX1
ETS1,SOX10
ETS1,SOX11
ETS1,SOX12
ETS1,SOX13
ETS1,SOX2
ETS1,SOX21
ETS1,SOX4
ETS1,SOX6
ETS1,SOX8
ETS1,SOX9
ETS1,SP1
ETS1,SPIB
ETS1,SREBF1
ETS1,SRF
ETS1,TBX21
ETS1,TCF4
ETS1,TCF7L2
ETS1,TFAP4
ETS1,TGIF1
ETS1,VAX1
ETS1,VSX1
ETS1,YY1
ETS1,ZBTB20
ETS1,ZBTB38
ETS1,ZBTB7A
ETS1,ZEB1
ETS1,ZFP41
ETS1,ZFPM1
ETS1,ZIC1
ETS1,ZIC4
ETS1,ZIK1
ETS1,ZKSCAN1
ETS1,ZNF134
ETS1,ZNF135
ETS1,ZNF174
ETS1,ZNF184
ETS1,ZNF19
ETS1,ZNF195
ETS1,ZNF211
ETS1,ZNF213
ETS1,ZNF22
ETS1,ZNF226
ETS1,ZNF227
ETS1,ZNF23
ETS1,ZNF26
ETS1,ZNF266
ETS1,ZNF287
ETS1,ZNF320
ETS1,ZNF324
ETS1,ZNF334
ETS1,ZNF343
ETS1,ZNF366
ETS1,ZNF383
ETS1,ZNF397
ETS1,ZNF445
ETS1,ZNF468
ETS1,ZNF516
ETS1,ZNF521
ETS1,ZNF524
ETS1,ZNF526
ETS1,ZNF530
ETS1,ZNF541
ETS1,ZNF549
ETS1,ZNF551
ETS1,ZNF552
ETS1,ZNF557
ETS1,ZNF558
ETS1,ZNF574
ETS1,ZNF579
ETS1,ZNF580
ETS1,ZNF581
ETS1,ZNF585A
ETS1,ZNF587
ETS1,ZNF605
ETS1,ZNF606
ETS1,ZNF629
ETS1,ZNF662
ETS1,ZNF665
ETS1,ZNF669
