node,edge
ATF7,CREB5
ATF7,EHF
ATF7,ETV6
ATF7,FOXO3
ATF7,GLI2
ATF7,HSF2
ATF7,IRF2
ATF7,KLF12
ATF7,MAFF
ATF7,MEF2A
ATF7,MSX1
ATF7,MSX2
ATF7,NFIA
ATF7,NFIB
ATF7,PBX1
ATF7,RFX2
ATF7,RORA
ATF7,SOX10
ATF7,SOX2
ATF7,SOX6
ATF7,SOX9
ATF7,TEAD1
ATF7,ZBTB38
ATF7,ZBTB4
ATF7,ZNF135
ATF7,ZSCAN1
BACH2,BACH2
BACH2,BHLHE40
BACH2,CAMTA1
BACH2,CEBPB
BACH2,CREB5
BACH2,DBP
BACH2,DEAF1
BACH2,EHF
BACH2,ESRRA
BACH2,ETV6
BACH2,FOSL1
BACH2,GLI2
BACH2,HEY1
BACH2,HOXA2
BACH2,HOXA3
BACH2,HOXA4
BACH2,HOXA5
BACH2,HSF1
BACH2,HSF2
BACH2,IRF8
BACH2,KLF7
BACH2,MAFF
BACH2,MEF2A
BACH2,MEF2D
BACH2,MEIS1
BACH2,MNT
BACH2,MYC
BACH2,NFATC2
BACH2,NFIA
BACH2,PAX6
BACH2,PBX1
BACH2,PKNOX2
BACH2,PPARA
BACH2,PRDM6
BACH2,RFX2
BACH2,RFX4
BACH2,RORA
BACH2,RREB1
BACH2,RXRA
BACH2,SMAD3
BACH2,SOX10
BACH2,SOX2
BACH2,SOX6
BACH2,SOX9
BACH2,SP3
BACH2,STAT6
BACH2,TCF4
BACH2,TCF7
BACH2,TEAD1
BACH2,TFEB
BACH2,ZBTB38
BACH2,ZBTB7B
BACH2,ZBTB7C
BACH2,ZFP41
BACH2,ZNF114
BARX2,BACH2
BARX2,BCL6
BARX2,BHLHE41
BARX2,CEBPB
BARX2,CEBPD
BARX2,CREB5
BARX2,CUX2
BARX2,DBP
BARX2,EHF
BARX2,ESRRG
BARX2,ETV6
BARX2,FOS
BARX2,FOXC1
BARX2,FOXO3
BARX2,GLI2
BARX2,GLIS3
BARX2,HBP1
BARX2,HOXA2
BARX2,HOXA3
BARX2,HOXA4
BARX2,HOXA5
BARX2,HOXD3
BARX2,HSF2
BARX2,IRF8
BARX2,KLF13
BARX2,KLF15
BARX2,KLF7
BARX2,LMX1A
BARX2,MAF
BARX2,MAFF
BARX2,MAX
BARX2,MECOM
BARX2,MNT
BARX2,MSX2
BARX2,NFIA
BARX2,NFIB
BARX2,NR2F1
BARX2,PAX3
BARX2,PAX6
BARX2,PBX1
BARX2,PBX3
BARX2,PRDM6
BARX2,RFX2
BARX2,RFX4
BARX2,RORA
BARX2,RXRA
BARX2,SOX2
BARX2,SOX5
BARX2,SOX6
BARX2,SOX9
BARX2,TCF4
BARX2,TCF7L1
BARX2,TEAD1
BARX2,ZBTB20
BARX2,ZFHX2
BARX2,ZIC1
BARX2,ZIC4
BARX2,ZNF516
BARX2,ZNF621
BBX,ARNTL
BBX,ATF7
BBX,BACH2
BBX,BARX2
BBX,BCL6
BBX,BCLAF1
BBX,BHLHE40
BBX,BHLHE41
BBX,CAMTA1
BBX,CEBPD
BBX,CREB1
BBX,CREB5
BBX,CREM
BBX,EBF1
BBX,EHF
BBX,ELK3
BBX,ELK4
BBX,ESRRG
BBX,ETV6
BBX,FOS
BBX,FOXK1
BBX,FOXN2
BBX,FOXO1
BBX,FOXO3
BBX,FOXP1
BBX,GLI2
BBX,GLI3
BBX,GLIS3
BBX,GZF1
BBX,HEY1
BBX,HEY2
BBX,HOXA2
BBX,HOXA3
BBX,HOXA4
BBX,HOXA5
BBX,HOXB2
BBX,HOXB3
BBX,HOXB4
BBX,HOXD3
BBX,HSF2
BBX,IRF2
BBX,IRF8
BBX,JDP2
BBX,KLF12
BBX,KLF13
BBX,KLF15
BBX,KLF4
BBX,MAF
BBX,MAX
BBX,MECOM
BBX,MEF2A
BBX,MEF2C
BBX,MEF2D
BBX,MEIS1
BBX,MEIS2
BBX,MLX
BBX,MSX1
BBX,MSX2
BBX,NFATC1
BBX,NFATC2
BBX,NFIA
BBX,NFIB
BBX,NFIC
BBX,NFIL3
BBX,NR2F1
BBX,NR3C2
BBX,OLIG3
BBX,PAX3
BBX,PAX6
BBX,PBX1
BBX,PBX3
BBX,PKNOX2
BBX,POU3F2
BBX,POU3F3
BBX,POU3F4
BBX,PPARA
BBX,PPARG
BBX,PRDM6
BBX,RARB
BBX,RFX1
BBX,RFX2
BBX,RFX3
BBX,RFX4
BBX,RORA
BBX,RREB1
BBX,RUNX1
BBX,RXRA
BBX,SMAD1
BBX,SOX11
BBX,SOX15
BBX,SOX2
BBX,SOX5
BBX,SOX6
BBX,SOX9
BBX,SREBF1
BBX,SRF
BBX,STAT1
BBX,STAT3
BBX,STAT6
BBX,TCF12
BBX,TCF4
BBX,TCF7L2
BBX,TEAD1
BBX,TEAD3
BBX,TEF
BBX,TP53
BBX,ZBTB20
BBX,ZBTB38
BBX,ZFHX2
BBX,ZFP62
BBX,ZIC1
BBX,ZIC3
BBX,ZIC4
BBX,ZIC5
BBX,ZNF18
BBX,ZNF184
BBX,ZNF213
BBX,ZNF22
BBX,ZNF311
BBX,ZNF433
BBX,ZNF439
BBX,ZNF440
BBX,ZNF470
BBX,ZNF516
BBX,ZNF536
BBX,ZNF557
BBX,ZNF621
BBX,ZNF69
BBX,ZNF71
BBX,ZNF713
BBX,ZSCAN16
BCL6,AEBP2
BCL6,ALX3
BCL6,ALX4
BCL6,ARNT2
BCL6,ARNTL
BCL6,ATF1
BCL6,ATF3
BCL6,ATF4
BCL6,ATF7
BCL6,BACH2
BCL6,BARX2
BCL6,BBX
BCL6,BCL6
BCL6,BCL6B
BCL6,BCLAF1
BCL6,BHLHE40
BCL6,BHLHE41
BCL6,CAMTA1
BCL6,CEBPB
BCL6,CEBPD
BCL6,CEBPG
BCL6,CREB1
BCL6,CREB3
BCL6,CREB3L2
BCL6,CREB5
BCL6,CREM
BCL6,CUX2
BCL6,DBP
BCL6,DEAF1
BCL6,E2F1
BCL6,E2F3
BCL6,E2F6
BCL6,E2F7
BCL6,E2F8
BCL6,EBF1
BCL6,EGR1
BCL6,EGR3
BCL6,EHF
BCL6,ELF2
BCL6,ELK3
BCL6,ELK4
BCL6,ESRRA
BCL6,ESRRG
BCL6,ETS1
BCL6,ETV1
BCL6,ETV6
BCL6,FIZ1
BCL6,FOS
BCL6,FOSL1
BCL6,FOSL2
BCL6,FOXC1
BCL6,FOXH1
BCL6,FOXJ1
BCL6,FOXJ2
BCL6,FOXK1
BCL6,FOXN2
BCL6,FOXO1
BCL6,FOXO3
BCL6,FOXP1
BCL6,GLI2
BCL6,GLI3
BCL6,GLIS2
BCL6,GLIS3
BCL6,GZF1
BCL6,HBP1
BCL6,HEY1
BCL6,HEY2
BCL6,HIC2
BCL6,HKR1
BCL6,HLF
BCL6,HMBOX1
BCL6,HOXA2
BCL6,HOXA3
BCL6,HOXA4
BCL6,HOXA5
BCL6,HOXB2
BCL6,HOXB3
BCL6,HOXB4
BCL6,HOXD3
BCL6,HSF1
BCL6,HSF2
BCL6,ID1
BCL6,IRF2
BCL6,IRF3
BCL6,IRF7
BCL6,IRF8
BCL6,IRX3
BCL6,JDP2
BCL6,JUN
BCL6,JUNB
BCL6,JUND
BCL6,KLF12
BCL6,KLF13
BCL6,KLF15
BCL6,KLF3
BCL6,KLF4
BCL6,KLF5
BCL6,KLF7
BCL6,LMX1A
BCL6,LMX1B
BCL6,MAF
BCL6,MAFF
BCL6,MAFG
BCL6,MAX
BCL6,MECOM
BCL6,MEF2A
BCL6,MEF2B
BCL6,MEF2C
BCL6,MEIS1
BCL6,MEIS2
BCL6,MGA
BCL6,MLX
BCL6,MNT
BCL6,MSX1
BCL6,MSX2
BCL6,MXI1
BCL6,MYC
BCL6,MYCN
BCL6,NFATC1
BCL6,NFATC2
BCL6,NFE2L2
BCL6,NFIA
BCL6,NFIB
BCL6,NFIC
BCL6,NFIL3
BCL6,NFIX
BCL6,NR1D1
BCL6,NR2F1
BCL6,NR2F2
BCL6,NR3C2
BCL6,NR4A2
BCL6,NR5A2
BCL6,NRL
BCL6,OLIG3
BCL6,PAX3
BCL6,PAX6
BCL6,PBX1
BCL6,PBX3
BCL6,PKNOX1
BCL6,PKNOX2
BCL6,POU2F1
BCL6,POU3F2
BCL6,POU3F3
BCL6,POU3F4
BCL6,PPARA
BCL6,PPARG
BCL6,PRDM6
BCL6,RARA
BCL6,RARB
BCL6,RARG
BCL6,RELA
BCL6,RFX1
BCL6,RFX2
BCL6,RFX3
BCL6,RFX4
BCL6,RFX5
BCL6,RORA
BCL6,RREB1
BCL6,RUNX1
BCL6,RUNX2
BCL6,RUNX3
BCL6,RXRA
BCL6,RXRB
BCL6,SALL2
BCL6,SMAD1
BCL6,SMAD2
BCL6,SMAD4
BCL6,SOX1
BCL6,SOX10
BCL6,SOX11
BCL6,SOX12
BCL6,SOX13
BCL6,SOX15
BCL6,SOX2
BCL6,SOX4
BCL6,SOX5
BCL6,SOX6
BCL6,SOX8
BCL6,SOX9
BCL6,SP1
BCL6,SP2
BCL6,SP3
BCL6,SPI1
BCL6,SREBF1
BCL6,SRF
BCL6,STAT1
BCL6,STAT3
BCL6,STAT5A
BCL6,STAT5B
BCL6,STAT6
BCL6,TCF12
BCL6,TCF4
BCL6,TCF7
BCL6,TCF7L1
BCL6,TCF7L2
BCL6,TEAD1
BCL6,TEAD3
BCL6,TEF
BCL6,TFAP4
BCL6,TFEB
BCL6,TGIF1
BCL6,THRA
BCL6,TP53
BCL6,VDR
BCL6,YY1
BCL6,ZBTB20
BCL6,ZBTB38
BCL6,ZBTB4
BCL6,ZBTB46
BCL6,ZBTB7A
BCL6,ZBTB7B
BCL6,ZBTB7C
BCL6,ZEB1
BCL6,ZFHX2
BCL6,ZFP1
BCL6,ZFP3
BCL6,ZFP62
BCL6,ZIC1
BCL6,ZIC3
BCL6,ZIC4
BCL6,ZIC5
BCL6,ZIK1
BCL6,ZNF132
BCL6,ZNF135
BCL6,ZNF143
BCL6,ZNF174
BCL6,ZNF18
BCL6,ZNF184
BCL6,ZNF19
BCL6,ZNF195
BCL6,ZNF213
BCL6,ZNF22
BCL6,ZNF23
BCL6,ZNF232
BCL6,ZNF236
BCL6,ZNF254
BCL6,ZNF275
BCL6,ZNF287
BCL6,ZNF311
BCL6,ZNF320
BCL6,ZNF334
BCL6,ZNF335
BCL6,ZNF341
BCL6,ZNF358
BCL6,ZNF383
BCL6,ZNF397
BCL6,ZNF408
BCL6,ZNF41
BCL6,ZNF43
BCL6,ZNF433
BCL6,ZNF445
BCL6,ZNF468
BCL6,ZNF470
BCL6,ZNF497
BCL6,ZNF516
BCL6,ZNF521
BCL6,ZNF524
BCL6,ZNF530
BCL6,ZNF536
BCL6,ZNF549
BCL6,ZNF552
BCL6,ZNF557
BCL6,ZNF558
BCL6,ZNF559
BCL6,ZNF574
BCL6,ZNF579
BCL6,ZNF580
BCL6,ZNF581
BCL6,ZNF584
BCL6,ZNF585A
BCL6,ZNF586
BCL6,ZNF587
BCL6,ZNF606
BCL6,ZNF619
BCL6,ZNF621
BCL6,ZNF629
BCL6,ZNF672
BCL6,ZNF682
BCL6,ZNF687
BCL6,ZNF689
BCL6,ZNF692
BCL6,ZNF699
BCL6,ZNF709
BCL6,ZNF71
BCL6,ZNF710
BCL6,ZNF713
BCL6,ZNF740
BCL6,ZNF771
BCL6,ZNF785
BCL6,ZNF84
BCL6,ZNF90
BCL6,ZSCAN1
BCL6,ZSCAN16
BCL6,ZSCAN2
BCL6B,AEBP2
BCL6B,ARID3A
BCL6B,ARNT2
BCL6B,ARNTL
BCL6B,ATF3
BCL6B,ATF4
BCL6B,ATF6
BCL6B,ATF7
BCL6B,BACH2
BCL6B,BBX
BCL6B,BCL6
BCL6B,BCL6B
BCL6B,BCLAF1
BCL6B,BHLHE40
BCL6B,BHLHE41
BCL6B,CAMTA1
BCL6B,CEBPB
BCL6B,CEBPD
BCL6B,CEBPG
BCL6B,CREB1
BCL6B,CREB3
BCL6B,CREB5
BCL6B,DBP
BCL6B,DEAF1
BCL6B,E2F1
BCL6B,E2F3
BCL6B,E2F6
BCL6B,E2F7
BCL6B,EGR3
BCL6B,EHF
BCL6B,ELF2
BCL6B,ELK3
BCL6B,ESRRA
BCL6B,ESRRG
BCL6B,ETV6
BCL6B,FIZ1
BCL6B,FOS
BCL6B,FOSL1
BCL6B,FOSL2
BCL6B,FOXC1
BCL6B,FOXH1
BCL6B,FOXJ1
BCL6B,FOXJ2
BCL6B,FOXK1
BCL6B,FOXM1
BCL6B,FOXN2
BCL6B,FOXO3
BCL6B,FOXP1
BCL6B,GLI2
BCL6B,GLI3
BCL6B,GLIS2
BCL6B,GLIS3
BCL6B,GZF1
BCL6B,HBP1
BCL6B,HEY1
BCL6B,HEY2
BCL6B,HIC2
BCL6B,HLF
BCL6B,HOXA2
BCL6B,HOXA3
BCL6B,HOXA4
BCL6B,HOXA5
BCL6B,HOXB2
BCL6B,HOXB3
BCL6B,HOXB4
BCL6B,HOXD3
BCL6B,HSF1
BCL6B,HSF2
BCL6B,ID1
BCL6B,IRF1
BCL6B,IRF2
BCL6B,IRF3
BCL6B,IRF7
BCL6B,IRF8
BCL6B,IRF9
BCL6B,IRX3
BCL6B,JDP2
BCL6B,JUNB
BCL6B,JUND
BCL6B,KLF12
BCL6B,KLF13
BCL6B,KLF15
BCL6B,KLF16
BCL6B,KLF3
BCL6B,KLF4
BCL6B,KLF7
BCL6B,LMX1A
BCL6B,LMX1B
BCL6B,MAF
BCL6B,MAFF
BCL6B,MAFG
BCL6B,MAX
BCL6B,MECOM
BCL6B,MEF2A
BCL6B,MEF2B
BCL6B,MEF2C
BCL6B,MEF2D
BCL6B,MEIS1
BCL6B,MEIS2
BCL6B,MGA
BCL6B,MLX
BCL6B,MNT
BCL6B,MSX1
BCL6B,MSX2
BCL6B,MXI1
BCL6B,MYC
BCL6B,MYCN
BCL6B,MZF1
BCL6B,NFATC1
BCL6B,NFATC2
BCL6B,NFIA
BCL6B,NFIB
BCL6B,NFIC
BCL6B,NFIL3
BCL6B,NFIX
BCL6B,NFYA
BCL6B,NR1D1
BCL6B,NR2F1
BCL6B,NR2F2
BCL6B,NR3C2
BCL6B,NR4A2
BCL6B,NR5A2
BCL6B,NRL
BCL6B,OLIG3
BCL6B,PAX3
BCL6B,PAX6
BCL6B,PBX1
BCL6B,PBX3
BCL6B,PEG3
BCL6B,PKNOX2
BCL6B,POU3F2
BCL6B,POU3F3
BCL6B,POU3F4
BCL6B,PPARA
BCL6B,PRDM6
BCL6B,PROX1
BCL6B,RARA
BCL6B,RARB
BCL6B,RARG
BCL6B,RELA
BCL6B,RFX1
BCL6B,RFX2
BCL6B,RFX4
BCL6B,RFX5
BCL6B,RORA
BCL6B,RREB1
BCL6B,RUNX1
BCL6B,RUNX3
BCL6B,RXRA
BCL6B,SALL1
BCL6B,SALL2
BCL6B,SATB1
BCL6B,SMAD1
BCL6B,SMAD2
BCL6B,SMAD3
BCL6B,SOX1
BCL6B,SOX10
BCL6B,SOX11
BCL6B,SOX12
BCL6B,SOX13
BCL6B,SOX15
BCL6B,SOX2
BCL6B,SOX4
BCL6B,SOX5
BCL6B,SOX6
BCL6B,SOX8
BCL6B,SOX9
BCL6B,SP1
BCL6B,SP3
BCL6B,SPI1
BCL6B,SREBF1
BCL6B,SRF
BCL6B,STAT3
BCL6B,STAT5A
BCL6B,STAT5B
BCL6B,STAT6
BCL6B,TBX1
BCL6B,TCF12
BCL6B,TCF4
BCL6B,TCF7
BCL6B,TCF7L1
BCL6B,TCF7L2
BCL6B,TEAD1
BCL6B,TEAD3
BCL6B,TEF
BCL6B,TFAP4
BCL6B,TFEB
BCL6B,TGIF1
BCL6B,THRA
BCL6B,THRB
BCL6B,TP53
BCL6B,VDR
BCL6B,YY1
BCL6B,ZBTB20
BCL6B,ZBTB38
BCL6B,ZBTB4
BCL6B,ZBTB7A
BCL6B,ZBTB7B
BCL6B,ZBTB7C
BCL6B,ZEB1
BCL6B,ZFHX2
BCL6B,ZFP1
BCL6B,ZFP3
BCL6B,ZFP41
BCL6B,ZFP62
BCL6B,ZFPM1
BCL6B,ZIC1
BCL6B,ZIC2
BCL6B,ZIC3
BCL6B,ZIC4
BCL6B,ZIC5
BCL6B,ZKSCAN3
BCL6B,ZNF132
BCL6B,ZNF135
BCL6B,ZNF143
BCL6B,ZNF184
BCL6B,ZNF213
BCL6B,ZNF22
BCL6B,ZNF232
BCL6B,ZNF251
BCL6B,ZNF254
BCL6B,ZNF266
BCL6B,ZNF275
BCL6B,ZNF311
BCL6B,ZNF320
BCL6B,ZNF324
BCL6B,ZNF334
BCL6B,ZNF341
BCL6B,ZNF35
BCL6B,ZNF383
BCL6B,ZNF397
BCL6B,ZNF408
BCL6B,ZNF41
BCL6B,ZNF468
BCL6B,ZNF470
BCL6B,ZNF497
BCL6B,ZNF501
BCL6B,ZNF502
BCL6B,ZNF516
BCL6B,ZNF521
BCL6B,ZNF524
BCL6B,ZNF536
BCL6B,ZNF558
BCL6B,ZNF559
BCL6B,ZNF568
BCL6B,ZNF57
BCL6B,ZNF574
BCL6B,ZNF579
BCL6B,ZNF580
BCL6B,ZNF581
BCL6B,ZNF584
BCL6B,ZNF585A
BCL6B,ZNF605
BCL6B,ZNF606
BCL6B,ZNF621
BCL6B,ZNF672
BCL6B,ZNF687
BCL6B,ZNF689
BCL6B,ZNF692
BCL6B,ZNF696
BCL6B,ZNF699
BCL6B,ZNF71
BCL6B,ZNF710
BCL6B,ZNF713
BCL6B,ZNF740
BCL6B,ZNF771
BCL6B,ZNF84
BCL6B,ZSCAN1
BCL6B,ZSCAN12
BCLAF1,ALX4
BCLAF1,AR
BCLAF1,ARID3A
BCLAF1,ATF3
BCLAF1,ATF4
BCLAF1,ATF6
BCLAF1,BACH2
BCLAF1,BBX
BCLAF1,BCL6
BCLAF1,BCL6B
BCLAF1,BCLAF1
BCLAF1,BHLHE40
BCLAF1,BHLHE41
BCLAF1,CAMTA1
BCLAF1,CEBPD
BCLAF1,CEBPG
BCLAF1,CREB5
BCLAF1,DBP
BCLAF1,DEAF1
BCLAF1,E2F1
BCLAF1,E2F3
BCLAF1,E2F6
BCLAF1,E2F7
BCLAF1,EGR1
BCLAF1,EGR3
BCLAF1,EHF
BCLAF1,ELF2
BCLAF1,ELF4
BCLAF1,ELK1
BCLAF1,ERF
BCLAF1,ESRRA
BCLAF1,ESRRG
BCLAF1,ETV6
BCLAF1,FIZ1
BCLAF1,FOS
BCLAF1,FOSL1
BCLAF1,FOSL2
BCLAF1,FOXC1
BCLAF1,FOXH1
BCLAF1,FOXJ1
BCLAF1,FOXJ2
BCLAF1,FOXK1
BCLAF1,FOXN2
BCLAF1,FOXO3
BCLAF1,FOXP1
BCLAF1,GLI2
BCLAF1,GLIS2
BCLAF1,GLIS3
BCLAF1,GZF1
BCLAF1,HEY1
BCLAF1,HEY2
BCLAF1,HIC2
BCLAF1,HLF
BCLAF1,HMBOX1
BCLAF1,HOMEZ
BCLAF1,HOXA2
BCLAF1,HOXA3
BCLAF1,HOXA4
BCLAF1,HOXA5
BCLAF1,HOXB2
BCLAF1,HOXB3
BCLAF1,HOXB4
BCLAF1,HOXD3
BCLAF1,HSF1
BCLAF1,HSF2
BCLAF1,ID1
BCLAF1,IRF1
BCLAF1,IRF2
BCLAF1,IRF3
BCLAF1,IRF8
BCLAF1,IRX2
BCLAF1,IRX3
BCLAF1,JDP2
BCLAF1,JUN
BCLAF1,JUNB
BCLAF1,JUND
BCLAF1,KLF12
BCLAF1,KLF13
BCLAF1,KLF15
BCLAF1,KLF16
BCLAF1,KLF4
BCLAF1,KLF7
BCLAF1,LMX1A
BCLAF1,LMX1B
BCLAF1,MAF
BCLAF1,MAFF
BCLAF1,MAFG
BCLAF1,MAFK
BCLAF1,MAX
BCLAF1,MECOM
BCLAF1,MEF2A
BCLAF1,MEF2B
BCLAF1,MEF2C
BCLAF1,MEF2D
BCLAF1,MEIS1
BCLAF1,MEIS2
BCLAF1,MGA
BCLAF1,MLX
BCLAF1,MNT
BCLAF1,MSX1
BCLAF1,MSX2
BCLAF1,MXI1
BCLAF1,MYBL2
BCLAF1,MYC
BCLAF1,MYCN
BCLAF1,MZF1
BCLAF1,NFATC1
BCLAF1,NFATC2
BCLAF1,NFIA
BCLAF1,NFIB
BCLAF1,NFIC
BCLAF1,NFIL3
BCLAF1,NFIX
BCLAF1,NFKB2
BCLAF1,NFYA
BCLAF1,NR1D1
BCLAF1,NR2F1
BCLAF1,NR2F2
BCLAF1,NR3C2
BCLAF1,NR4A2
BCLAF1,NR5A2
BCLAF1,NRL
BCLAF1,OLIG3
BCLAF1,PAX3
BCLAF1,PAX6
BCLAF1,PBX1
BCLAF1,PBX3
BCLAF1,PEG3
BCLAF1,PKNOX2
BCLAF1,POU3F2
BCLAF1,POU3F3
BCLAF1,POU3F4
BCLAF1,PPARA
BCLAF1,PRDM6
BCLAF1,PROX1
BCLAF1,RARA
BCLAF1,RARG
BCLAF1,RELA
BCLAF1,RFX1
BCLAF1,RFX4
BCLAF1,RFX5
BCLAF1,RORA
BCLAF1,RREB1
BCLAF1,RUNX1
BCLAF1,RUNX3
BCLAF1,RXRA
BCLAF1,RXRB
BCLAF1,SALL1
BCLAF1,SALL2
BCLAF1,SATB1
BCLAF1,SMAD2
BCLAF1,SMAD3
BCLAF1,SOX1
BCLAF1,SOX10
BCLAF1,SOX11
BCLAF1,SOX12
BCLAF1,SOX13
BCLAF1,SOX2
BCLAF1,SOX4
BCLAF1,SOX6
BCLAF1,SOX8
BCLAF1,SOX9
BCLAF1,SP1
BCLAF1,SP2
BCLAF1,SP3
BCLAF1,SPI1
BCLAF1,SREBF1
BCLAF1,SRF
BCLAF1,STAT1
BCLAF1,STAT5A
BCLAF1,STAT5B
BCLAF1,STAT6
BCLAF1,TBX1
BCLAF1,TCF12
BCLAF1,TCF4
BCLAF1,TCF7
BCLAF1,TCF7L1
BCLAF1,TCF7L2
BCLAF1,TEAD1
BCLAF1,TEAD3
BCLAF1,TEF
BCLAF1,TFAP4
BCLAF1,TFE3
BCLAF1,TFEB
BCLAF1,TGIF1
BCLAF1,THRA
BCLAF1,THRB
BCLAF1,TP53
BCLAF1,YY1
BCLAF1,ZBTB38
BCLAF1,ZBTB4
BCLAF1,ZBTB46
BCLAF1,ZBTB7A
BCLAF1,ZBTB7B
BCLAF1,ZBTB7C
BCLAF1,ZEB1
BCLAF1,ZFHX2
BCLAF1,ZFP1
BCLAF1,ZFP3
BCLAF1,ZFP41
BCLAF1,ZFPM1
BCLAF1,ZIC1
BCLAF1,ZIC2
BCLAF1,ZIC3
BCLAF1,ZIC4
BCLAF1,ZIC5
BCLAF1,ZKSCAN3
BCLAF1,ZNF134
BCLAF1,ZNF135
BCLAF1,ZNF174
BCLAF1,ZNF184
BCLAF1,ZNF19
BCLAF1,ZNF195
BCLAF1,ZNF2
BCLAF1,ZNF211
BCLAF1,ZNF213
BCLAF1,ZNF22
BCLAF1,ZNF23
BCLAF1,ZNF232
BCLAF1,ZNF236
BCLAF1,ZNF251
BCLAF1,ZNF254
BCLAF1,ZNF26
BCLAF1,ZNF264
BCLAF1,ZNF266
BCLAF1,ZNF287
BCLAF1,ZNF311
BCLAF1,ZNF320
BCLAF1,ZNF324
BCLAF1,ZNF329
BCLAF1,ZNF341
BCLAF1,ZNF343
BCLAF1,ZNF383
BCLAF1,ZNF397
BCLAF1,ZNF408
BCLAF1,ZNF41
BCLAF1,ZNF43
BCLAF1,ZNF433
BCLAF1,ZNF439
BCLAF1,ZNF440
BCLAF1,ZNF445
BCLAF1,ZNF468
BCLAF1,ZNF497
BCLAF1,ZNF514
BCLAF1,ZNF516
BCLAF1,ZNF521
BCLAF1,ZNF524
BCLAF1,ZNF526
BCLAF1,ZNF536
BCLAF1,ZNF551
BCLAF1,ZNF552
BCLAF1,ZNF558
BCLAF1,ZNF559
BCLAF1,ZNF568
BCLAF1,ZNF573
BCLAF1,ZNF574
BCLAF1,ZNF579
BCLAF1,ZNF580
BCLAF1,ZNF581
BCLAF1,ZNF585A
BCLAF1,ZNF586
BCLAF1,ZNF587
BCLAF1,ZNF605
BCLAF1,ZNF606
BCLAF1,ZNF621
BCLAF1,ZNF624
BCLAF1,ZNF629
BCLAF1,ZNF662
BCLAF1,ZNF665
BCLAF1,ZNF669
BCLAF1,ZNF670
BCLAF1,ZNF672
BCLAF1,ZNF678
BCLAF1,ZNF682
BCLAF1,ZNF689
BCLAF1,ZNF69
BCLAF1,ZNF692
BCLAF1,ZNF696
BCLAF1,ZNF697
BCLAF1,ZNF699
BCLAF1,ZNF709
BCLAF1,ZNF710
BCLAF1,ZNF713
BCLAF1,ZNF740
BCLAF1,ZNF771
BCLAF1,ZNF785
BCLAF1,ZNF8
BCLAF1,ZNF823
BCLAF1,ZNF84
BCLAF1,ZNF90
BCLAF1,ZNF91
BCLAF1,ZNF92
BCLAF1,ZSCAN1
BCLAF1,ZSCAN12
BCLAF1,ZSCAN16
BCLAF1,ZSCAN18
BCLAF1,ZSCAN2
BHLHE40,ARNTL
BHLHE40,ATF3
BHLHE40,BACH2
BHLHE40,BARX2
BHLHE40,BCL6B
BHLHE40,BHLHE41
BHLHE40,CAMTA1
BHLHE40,DBP
BHLHE40,DEAF1
BHLHE40,EHF
BHLHE40,FIZ1
BHLHE40,FOS
BHLHE40,FOXJ1
BHLHE40,GLI2
BHLHE40,GLIS3
BHLHE40,GZF1
BHLHE40,HEY1
BHLHE40,HLF
BHLHE40,HOXA2
BHLHE40,HOXA3
BHLHE40,HOXA4
BHLHE40,HOXA5
BHLHE40,HOXB2
BHLHE40,HOXB3
BHLHE40,HOXB4
BHLHE40,ID1
BHLHE40,IRF2
BHLHE40,IRF7
BHLHE40,JUN
BHLHE40,KLF13
BHLHE40,KLF15
BHLHE40,KLF7
BHLHE40,MAFF
BHLHE40,MECOM
BHLHE40,MEF2B
BHLHE40,MNT
BHLHE40,MSX1
BHLHE40,NFATC1
BHLHE40,NFIA
BHLHE40,NFIB
BHLHE40,NFIC
BHLHE40,NR1D1
BHLHE40,NR2F2
BHLHE40,OLIG3
BHLHE40,PBX1
BHLHE40,PKNOX2
BHLHE40,POU3F2
BHLHE40,PPARA
BHLHE40,PRDM6
BHLHE40,RARA
BHLHE40,RFX4
BHLHE40,RFX5
BHLHE40,RXRA
BHLHE40,SMAD1
BHLHE40,SMAD3
BHLHE40,SOX2
BHLHE40,SOX5
BHLHE40,SOX6
BHLHE40,SOX8
BHLHE40,SOX9
BHLHE40,SPI1
BHLHE40,STAT3
BHLHE40,STAT5B
BHLHE40,STAT6
BHLHE40,TCF4
BHLHE40,TCF7
BHLHE40,TEAD1
BHLHE40,THRA
BHLHE40,TP53
BHLHE40,ZBTB38
BHLHE40,ZBTB4
BHLHE40,ZBTB46
BHLHE40,ZBTB7C
BHLHE40,ZFPM1
BHLHE40,ZNF22
BHLHE40,ZNF236
BHLHE40,ZNF275
BHLHE40,ZNF497
BHLHE40,ZNF516
BHLHE40,ZNF521
BHLHE40,ZNF524
BHLHE40,ZNF579
BHLHE40,ZNF621
BHLHE40,ZNF687
BHLHE40,ZNF710
BHLHE41,ATF3
BHLHE41,BCL6B
BHLHE41,BHLHE41
BHLHE41,CREB5
BHLHE41,DEAF1
BHLHE41,FOS
BHLHE41,GLI2
BHLHE41,GZF1
BHLHE41,HEY1
BHLHE41,HLF
BHLHE41,HOXA2
BHLHE41,HOXA3
BHLHE41,HOXA4
BHLHE41,HOXA5
BHLHE41,HOXB2
BHLHE41,HOXB3
BHLHE41,HOXB4
BHLHE41,KLF13
BHLHE41,KLF15
BHLHE41,MAFF
BHLHE41,MGA
